"label","Perturbation","value"
"ODE-ODE","diff1",-0.245598424414082
"ODE-ODE","diff1",-3.4291052559701
"ODE-ODE","diff1",-0.105727959385737
"ODE-ODE","diff1",0.0808395917372329
"ODE-ODE","diff1",0.630063823346723
"ODE-ODE","diff1",0.3028690376138
"ODE-ODE","diff1",-1.16173261010927
"ODE-ODE","diff1",-0.920547119741157
"ODE-ODE","diff1",-1.00280586216701
"ODE-ODE","diff1",-0.19981968534486
"ODE-ODE","diff1",-1.13460219031875
"ODE-ODE","diff1",-0.726688436348655
"ODE-ODE","diff1",0.57142724818415
"ODE-ODE","diff1",-5.41829285139346
"ODE-ODE","diff1",-0.567800160509986
"ODE-ODE","diff1",-0.215895859479851
"ODE-ODE","diff1",0.907309027857496
"ODE-ODE","diff1",1.02425210117248
"ODE-ODE","diff1",0.357747187363368
"ODE-ODE","diff1",0.0727127776520222
"ODE-ODE","diff1",-5.31862644985811
"ODE-ODE","diff1",0.953402423375426
"ODE-ODE","diff1",1.07520767418155
"ODE-ODE","diff1",0.484026171426786
"ODE-ODE","diff1",0.07556526795529
"ODE-ODE","diff1",1.15072642488264
"ODE-ODE","diff1",-0.38883272298031
"ODE-ODE","diff1",-0.331893367690621
"ODE-ODE","diff1",-0.391120111031626
"ODE-ODE","diff1",-0.285868347260917
"ODE-ODE","diff1",-0.973116096484432
"ODE-ODE","diff1",-0.939927505758805
"ODE-ODE","diff1",0.858417434405445
"ODE-ODE","diff1",1.20202244910015
"ODE-ODE","diff1",1.33601721651366
"ODE-ODE","diff1",0.669708306985861
"ODE-ODE","diff1",-1.37776177830561
"ODE-ODE","diff1",1.27289560745453
"ODE-ODE","diff1",0.405864976368753
"ODE-ODE","diff1",1.20092862905431
"ODE-ODE","diff1",0.035679297613307
"ODE-ODE","diff1",-0.647192431749997
"ODE-ODE","diff1",1.94896140465152
"ODE-ODE","diff1",-0.534990147957221
"ODE-ODE","diff1",0.139380212160155
"ODE-ODE","diff1",-1.37888186781689
"ODE-ODE","diff1",-0.173422255120338
"ODE-ODE","diff1",-0.713445247386151
"ODE-ODE","diff1",-0.480557151381631
"ODE-ODE","diff1",-0.651948187091531
"ODE-ODE","diff1",-0.072226422238769
"ODE-ODE","diff1",0.972804376245423
"ODE-ODE","diff1",-0.207486345638969
"ODE-ODE","diff1",1.57982664430582
"ODE-ODE","diff1",0.396264398982827
"ODE-ODE","diff1",1.17098194417172
"ODE-ODE","diff1",-0.565200678678703
"ODE-ODE","diff1",0.577650052333021
"ODE-ODE","diff1",-0.661678121911837
"ODE-ODE","diff1",0.428283217944421
"ODE-ODE","diff1",-0.481785642676674
"ODE-ODE","diff1",-0.788562594741668
"ODE-ODE","diff1",-1.71809721416428
"ODE-ODE","diff1",0.172089655861765
"ODE-ODE","diff1",-0.366884506034559
"ODE-ODE","diff1",0.937791190948616
"ODE-ODE","diff1",-0.912955534142848
"ODE-ODE","diff1",-0.679774079686203
"ODE-ODE","diff1",-0.626198653689893
"ODE-ODE","diff1",0.720829125238201
"ODE-ODE","diff1",0.617194094958761
"ODE-ODE","diff1",0.510450482877652
"ODE-ODE","diff1",1.33586284450287
"ODE-ODE","diff1",0.25631731712863
"ODE-ODE","diff1",-0.976174276956126
"ODE-ODE","diff1",-0.15276717482201
"ODE-ODE","diff1",0.92604224403354
"ODE-ODE","diff1",0.392538406086732
"ODE-ODE","diff1",-2.12746950879168
"ODE-ODE","diff1",-1.10917126004153
"ODE-ODE","diff1",0.493225923829597
"ODE-ODE","diff1",1.01376476298792
"ODE-ODE","diff1",-1.14317965956221
"ODE-ODE","diff1",1.24352948455314
"ODE-ODE","diff1",-0.495508099405797
"ODE-ODE","diff1",-0.407586942021698
"ODE-ODE","diff1",-0.472468318705281
"ODE-ODE","diff1",0.4195272162974
"ODE-ODE","diff1",0.633429172885957
"ODE-ODE","diff1",-1.06755162774429
"ODE-ODE","diff1",-1.26439658978757
"ODE-ODE","diff1",-0.361808817710202
"ODE-ODE","diff1",-1.64180144537376
"ODE-ODE","diff1",0.471821550569907
"ODE-ODE","diff1",0.609909767113388
"ODE-ODE","diff1",-0.0281726563784739
"ODE-ODE","diff1",-1.2116687630971
"ODE-ODE","diff1",0.436225872181392
"ODE-ODE","diff1",0.82713528544586
"ODE-ODE","diff1",0.387590461538065
"ODE-ODE","diff1",-0.085298228709853
"ODE-ODE","diff1",-1.63222657631128
"ODE-ODE","diff1",-1.17265666256211
"ODE-ODE","diff1",0.836267889244195
"ODE-ODE","diff1",-1.19724570315647
"ODE-ODE","diff1",0.0951536177544913
"ODE-ODE","diff1",-3.16212501719329
"ODE-ODE","diff1",-0.056140432936956
"ODE-ODE","diff1",-7.23769388116759
"ODE-ODE","diff1",-0.197704381354834
"ODE-ODE","diff1",0.09654683418548
"ODE-ODE","diff1",-0.810939531629607
"ODE-ODE","diff1",-0.028028206182276
"ODE-ODE","diff1",0.99136996016079
"ODE-ODE","diff1",0.621457248093806
"ODE-ODE","diff1",0.910451931727647
"ODE-ODE","diff1",-0.369523650707862
"ODE-ODE","diff1",-0.751637366901453
"ODE-ODE","diff1",-2.73303613166646
"ODE-ODE","diff1",1.4347073067538
"ODE-ODE","diff1",-1.327901763709
"ODE-ODE","diff1",0.434432995982748
"ODE-ODE","diff1",-0.910196716292497
"ODE-ODE","diff1",-0.650608436008981
"ODE-ODE","diff1",0.100445215745864
"ODE-ODE","diff1",0.37189357847435
"ODE-ODE","diff1",0.73604518298403
"ODE-ODE","diff1",-1.01643401395695
"ODE-ODE","diff1",-2.01528249678103
"ODE-ODE","diff1",0.674432518114343
"ODE-ODE","diff1",0.495492737933173
"ODE-ODE","diff1",-0.043632647601116
"ODE-ODE","diff1",0.794945510209658
"ODE-ODE","diff1",0.672243746849521
"ODE-ODE","diff1",0.9644687880091
"ODE-ODE","diff1",0.902175430207717
"ODE-ODE","diff1",0.432161025083183
"ODE-ODE","diff1",-1.5485270321718
"ODE-ODE","diff1",0.414559608744744
"ODE-ODE","diff1",-1.8687445739979
"ODE-ODE","diff1",-0.538571269982324
"ODE-ODE","diff1",1.11117386763068
"ODE-ODE","diff1",-1.48059365822768
"ODE-ODE","diff1",-0.798316390417207
"ODE-ODE","diff1",0.599146079834344
"ODE-ODE","diff1",0.119262121630679
"ODE-ODE","diff1",0.123794110167416
"ODE-ODE","diff1",-1.35245395938622
"ODE-ODE","diff1",-2.73237206419465
"ODE-ODE","diff1",-1.7707002210194
"ODE-ODE","diff1",0.166393250454945
"ODE-ODE","diff1",-0.021354229665058
"ODE-ODE","diff1",0.958609809421623
"ODE-ODE","diff1",0.746675547461982
"ODE-ODE","diff1",-1.86763180059283
"ODE-ODE","diff1",-1.5823537126964
"ODE-ODE","diff1",1.49125113542211
"ODE-ODE","diff1",-2.13814710697428
"ODE-ODE","diff1",1.03000837995872
"ODE-ODE","diff1",-0.99206990146068
"ODE-ODE","diff1",-1.09145107697478
"ODE-ODE","diff1",-0.322485136814932
"ODE-ODE","diff1",0.729420042098174
"ODE-ODE","diff1",0.930819028884609
"ODE-ODE","diff1",1.54645208104973
"ODE-ODE","diff1",0.284763651148954
"ODE-ODE","diff1",0.118510936893143
"ODE-ODE","diff1",-0.478916075608206
"ODE-ODE","diff1",-1.25799886297169
"ODE-ODE","diff1",0.054225811477123
"ODE-ODE","diff1",1.65654145263224
"ODE-ODE","diff1",1.04393769395306
"ODE-ODE","diff1",1.71260987734503
"ODE-ODE","diff1",-4.24138126658314
"ODE-ODE","diff1",0.600440833769308
"ODE-ODE","diff1",-0.207600133210668
"ODE-ODE","diff1",1.06498018515406
"ODE-ODE","diff1",-1.04329470518269
"ODE-ODE","diff1",0.058922921932527
"ODE-ODE","diff1",1.24393718945667
"ODE-ODE","diff1",0.794748665860475
"ODE-ODE","diff1",-0.133630201574299
"ODE-ODE","diff1",-2.53565450463678
"ODE-ODE","diff1",0.458567594530021
"ODE-ODE","diff1",-1.69935257367926
"ODE-ODE","diff1",0.882403965369517
"ODE-ODE","diff1",0.213933205861491
"ODE-ODE","diff1",-4.64065244069607
"ODE-ODE","diff1",0.150664242777708
"ODE-ODE","diff1",0.307286273603273
"ODE-ODE","diff1",-1.82113027745277
"ODE-ODE","diff1",-0.449444536328326
"ODE-ODE","diff1",-0.631660712111634
"ODE-ODE","diff1",0.202355308547798
"ODE-ODE","diff1",0.76689358546688
"ODE-ODE","diff1",-0.11773217568672
"ODE-ODE","diff1",-4.49579282566181
"ODE-ODE","diff1",-0.894626131938376
"ODE-ODE","diff1",-0.032841708572982
"ODE-ODE","diff1",-1.0066350921908
"ODE-ODE","diff1",-1.34075304000215
"ODE-ODE","diff1",-2.30350043693675
"ODE-ODE","diff1",-2.24067937425642
"ODE-ODE","diff1",-1.09860660473719
"ODE-ODE","diff1",-0.430040733212146
"ODE-ODE","diff1",0.948137112827569
"ODE-ODE","diff1",-1.81248916282745
"ODE-ODE","diff1",0.68642004439908
"ODE-ODE","diff1",0.2549486764898
"ODE-ODE","diff1",-2.90179901948014
"ODE-ODE","diff1",-0.056087994931169
"ODE-ODE","diff1",0.210094497223236
"ODE-ODE","diff1",-5.16366668935146
"ODE-ODE","diff1",-0.816512314275373
"ODE-ODE","diff1",-0.0568802687475647
"ODE-ODE","diff1",0.35214774599219
