"missing_points","mean","max","min","Estimator","diff","par"
5,0.866049461233084,0.892687052084343,0.843398918694874,"LSE",0.049288133389469,"beta"
6,0.871197279862646,0.908283390808164,0.846854138210285,"LSE",0.061429252597879,"beta"
7,0.870492346436654,0.891956400035606,0.843536651462766,"LSE",0.04841974857284,"beta"
8,0.868811748709343,0.891493026815831,0.832525888944522,"LSE",0.0589671378713089,"beta"
9,0.863266934589867,0.893917117276838,0.842336123709281,"LSE",0.051580993567557,"beta"
10,0.868802678103905,0.891451211939804,0.842983028072069,"LSE",0.048468183867735,"beta"
11,0.865266182662545,0.901213799156017,0.83921520287146,"LSE",0.061998596284557,"beta"
12,0.868314458114076,0.891417251042686,0.850233587513972,"LSE",0.0411836635287139,"beta"
13,0.870001406498273,0.908264507494215,0.844837306181245,"LSE",0.0634272013129701,"beta"
14,0.867939005139918,0.899895757926227,0.843596058967064,"LSE",0.056299698959163,"beta"
15,0.868107879958621,0.902015236855641,0.83692854653089,"LSE",0.065086690324751,"beta"
16,0.868366788001154,0.908776224809163,0.841076534226933,"LSE",0.06769969058223,"beta"
17,0.87049793625561,0.909709096578814,0.838212270907362,"LSE",0.071496825671452,"beta"
18,0.866291872797331,0.921409703408625,0.836501224755036,"LSE",0.0849084786535891,"beta"
19,0.867613244213623,0.915425531589136,0.834690287901548,"LSE",0.080735243687588,"beta"
20,0.870263109075629,0.929926912415859,0.843804109703646,"LSE",0.086122802712213,"beta"
21,0.863505617749419,0.917785174540576,0.833664554536214,"LSE",0.084120620004362,"beta"
22,0.862792604412185,0.904135656321088,0.829242627530912,"LSE",0.074893028790176,"beta"
23,0.865323949054083,0.941116636171444,0.818312643937813,"LSE",0.122803992233631,"beta"
24,0.867291970420445,0.915265936774354,0.83677152296699,"LSE",0.078494413807364,"beta"
25,0.863996721523661,0.92615081638719,0.831595502730035,"LSE",0.094555313657155,"beta"
26,0.865003517397032,0.921288143368877,0.827399617273365,"LSE",0.093888526095512,"beta"
27,0.86737048452197,0.902750851803923,0.82243552905438,"LSE",0.080315322749543,"beta"
28,0.86814707997631,0.93665033513515,0.84027635214404,"LSE",0.09637398299111,"beta"
29,0.86468500306029,0.911058705487385,0.824666452434513,"LSE",0.086392253052872,"beta"
